dba_name,postal_code,poi_cbg,visitor_home_cbgs,visitor_daytime_cbgs,naics_description,address,lat,lng,Incoming_Visitor_home_census_blocks,POI_risk_final
VILLA NORTE LA JOLLA LLC,92106,60730214002.0,"{""490111269021"":6,""060670050021"":4,""060590320423"":4,""370499610021"":4,""040190025053"":4,""270859501002"":4,""040130610153"":4,""410670329023"":4,""040132168092"":4,""060730021001"":4,""080350145031"":4,""515500208071"":4,""060650439001"":4}","{""060590320202"":5,""484391139217"":4,""060372214021"":4,""080350145031"":4,""060590320423"":4,""040132168092"":4,""060730214001"":4,""120910219001"":4}",OTHER TRANSPORTATION EQUIPMENT MFG,N HARBOR DR,32.72561818,-117.2231761,"{'49011126902': 6, '06067005002': 4, '06059032042': 4, '37049961002': 4, '04019002505': 4, '27085950100': 4, '04013061015': 4, '41067032902': 4, '04013216809': 4, '06073002100': 4, '08035014503': 4, '51550020807': 4, '06065043900': 4}",0.21454380327564734
VILLAGE INDIAN CUISINE,92123,60730085111.0,"{""060730095021"":5,""060730085111"":5,""060730146012"":5,""060730101042"":4,""060730134092"":4,""060730165041"":4,""060730095061"":4,""060730174042"":4,""060730168091"":4,""060730086001"":4,""060730133101"":4,""060730100142"":4,""060730094001"":4,""060730044002"":4,""060730020012"":4,""060730208101"":4,""060730168073"":4,""060650432793"":4,""060730095054"":4,""120970408042"":4,""060730169012"":4,""060730095022"":4,""060730095052"":4}","{""060730085111"":21,""060730094001"":4,""060730083412"":4,""060730201061"":4,""060730098012"":4,""060375004032"":4,""060730166093"":4,""170978609041"":4,""060730212021"":4,""060730027092"":4,""060730024021"":4,""060730095021"":4,""060730155012"":4,""060650504001"":4,""060730027111"":4,""060730095054"":4,""060730093013"":4,""060730174042"":4,""060730152002"":4}",LIMITED-SERVICE EATING PLACES,CLAIREMONT MESA BLVD,32.83136039,-117.1313495,"{'06073009502': 5, '06073008511': 5, '06073014601': 5, '06073010104': 4, '06073013409': 4, '06073016504': 4, '06073009506': 4, '06073017404': 4, '06073016809': 4, '06073008600': 4, '06073013310': 4, '06073010014': 4, '06073009400': 4, '06073004400': 4, '06073002001': 4, '06073020810': 4, '06073016807': 4, '06065043279': 4, '06073009505': 4, '12097040804': 4, '06073016901': 4}",0.9953144410156632
VILLAGEKITCHEN,92117,60730085055.0,"{""060730133101"":4}",{},FULL-SERVICE RESTAURANTS,CLAIREMONT MESA BLVD,32.83452308,-117.1888617,{'06073013310': 4},0.3497901127521288
VINCE STEAD,92110,60730065001.0,"{""060730056001"":8,""060730206023"":7,""060730083441"":6,""530530713042"":6,""060730215001"":5,""060730083541"":4,""060070031003"":4,""060730054002"":4,""060730101071"":4,""060730100053"":4,""060730176011"":4,""040131125101"":4,""060730170422"":4,""060730091072"":4,""060730085041"":4,""060730208092"":4,""040190043221"":4,""060730031073"":4,""060730032093"":4,""060730083542"":4,""060650435072"":4,""060730101104"":4,""060650419061"":4,""060730068021"":4,""060730203061"":4,""060730133102"":4,""060730133101"":4,""060730068022"":4,""060730068011"":4,""060730068023"":4,""060730164025"":4,""060650427381"":4,""060730091011"":4,""060730141021"":4,""060730100012"":4}","{""060375438023"":10,""060730085111"":6,""060070031003"":4,""060730082001"":4,""060730089014"":4,""060730154044"":4,""060730100121"":4,""060730083461"":4,""060730173042"":4,""060730157013"":4,""060730165031"":4,""060730053003"":4,""060730133101"":4,""490490101131"":4,""060730154043"":4,""060730214001"":4,""060730204011"":4,""060730032084"":4,""060730100142"":4,""060730076005"":4,""060730100151"":4,""060650427381"":4,""060710100171"":4,""060730095111"":4,""060730170301"":4,""530330265001"":4,""060730043001"":4,""060730133102"":4,""060730166093"":4,""060650427331"":4,""060730197023"":4,""060730068011"":4,""060730068023"":4,""060730133141"":4,""060290054015"":4,""320030036211"":4,""060730117002"":4,""060730206023"":4,""060730170422"":4,""060730159022"":4,""060730074005"":4,""060730065001"":4,""060730032093"":4,""060730060001"":4,""060650446052"":4,""060730083542"":4,""060730025013"":4,""060710005043"":4,""060730101071"":4}",USED MERCHANDISE STORES,SPORTS ARENA BLVD,32.75364931,-117.211393,"{'06073005600': 8, '06073020602': 7, '06073008344': 6, '53053071304': 6, '06073021500': 5, '06073008354': 4, '06007003100': 4, '06073005400': 4, '06073010107': 4, '06073010005': 4, '06073017601': 4, '04013112510': 4, '06073017042': 4, '06073009107': 4, '06073008504': 4, '06073020809': 4, '04019004322': 4, '06073003107': 4, '06073003209': 4, '06065043507': 4, '06073010110': 4, '06065041906': 4, '06073006802': 4, '06073020306': 4, '06073013310': 4, '06073006801': 4, '06073016402': 4, '06065042738': 4, '06073009101': 4, '06073014102': 4, '06073010001': 4}",0.9999406942815984
VINOVIDA,92121,60730083501.0,"{""060730168074"":4,""060730083281"":4}","{""060730083281"":4,""060730083501"":4,""060730168074"":4}",RETAIL SALES VIA INTERNET/WEBSITES,CARROLL CANYON RD,32.89150312,-117.1935356,"{'06073016807': 4, '06073008328': 4}",0.3253546830746797
VINTAGE VALUE USA,92110,60730065001.0,"{""060730056001"":8,""060730206023"":7,""060730083441"":6,""530530713042"":6,""060730215001"":5,""060730083541"":4,""060070031003"":4,""060730054002"":4,""060730101071"":4,""060730100053"":4,""060730176011"":4,""040131125101"":4,""060730170422"":4,""060730091072"":4,""060730085041"":4,""060730208092"":4,""040190043221"":4,""060730031073"":4,""060730032093"":4,""060730083542"":4,""060650435072"":4,""060730101104"":4,""060650419061"":4,""060730068021"":4,""060730203061"":4,""060730133102"":4,""060730133101"":4,""060730068022"":4,""060730068011"":4,""060730068023"":4,""060730164025"":4,""060650427381"":4,""060730091011"":4,""060730141021"":4,""060730100012"":4}","{""060375438023"":10,""060730085111"":6,""060070031003"":4,""060730082001"":4,""060730089014"":4,""060730154044"":4,""060730100121"":4,""060730083461"":4,""060730173042"":4,""060730157013"":4,""060730165031"":4,""060730053003"":4,""060730133101"":4,""490490101131"":4,""060730154043"":4,""060730214001"":4,""060730204011"":4,""060730032084"":4,""060730100142"":4,""060730076005"":4,""060730100151"":4,""060650427381"":4,""060710100171"":4,""060730095111"":4,""060730170301"":4,""530330265001"":4,""060730043001"":4,""060730133102"":4,""060730166093"":4,""060650427331"":4,""060730197023"":4,""060730068011"":4,""060730068023"":4,""060730133141"":4,""060290054015"":4,""320030036211"":4,""060730117002"":4,""060730206023"":4,""060730170422"":4,""060730159022"":4,""060730074005"":4,""060730065001"":4,""060730032093"":4,""060730060001"":4,""060650446052"":4,""060730083542"":4,""060730025013"":4,""060710005043"":4,""060730101071"":4}",SWAP MEET VENDOR,SPORTS ARENA BLVD,32.75364931,-117.211393,"{'06073005600': 8, '06073020602': 7, '06073008344': 6, '53053071304': 6, '06073021500': 5, '06073008354': 4, '06007003100': 4, '06073005400': 4, '06073010107': 4, '06073010005': 4, '06073017601': 4, '04013112510': 4, '06073017042': 4, '06073009107': 4, '06073008504': 4, '06073020809': 4, '04019004322': 4, '06073003107': 4, '06073003209': 4, '06065043507': 4, '06073010110': 4, '06065041906': 4, '06073006802': 4, '06073020306': 4, '06073013310': 4, '06073006801': 4, '06073016402': 4, '06065042738': 4, '06073009101': 4, '06073014102': 4, '06073010001': 4}",0.9999406942815984
VIOLET THE STYLIST,92111,60730085111.0,"{""060730150003"":5,""060730163022"":4,""060730200163"":4}","{""060730085111"":5,""040134225082"":4,""060730166102"":4,""060730200131"":4}",BEAUTY SALONS,KEARNY MESA RD,32.81763701,-117.14951429999998,"{'06073015000': 5, '06073016302': 4, '06073020016': 4}",0.5216891309958596
VIP KOLOR,92109,60730079072.0,"{""060730139092"":4,""060730100142"":4,""060730099011"":4}","{""060730139053"":9,""530330322133"":4}","ALL OTH PROF, SCIENTIFIC & TECHNICAL SERVICES",GRAND AVE,32.79775199,-117.2410727,"{'06073013909': 4, '06073010014': 4, '06073009901': 4}",0.666551422824978
VIPERS INK TATTOO,92154,60730101031.0,"{""060730129003"":4,""060730134213"":4,""060730103002"":4}","{""060650432472"":4,""060730101031"":4,""060730131022"":4}",TATTOO PARLORS,PALM AVE,32.584351899999994,-117.0960955,"{'06073012900': 4, '06073013421': 4, '06073010300': 4}",0.7878601980107054
VIRMA ZAMORAOCAMPO ,92110,60730065001.0,"{""060730056001"":8,""060730206023"":7,""060730083441"":6,""530530713042"":6,""060730215001"":5,""060730083541"":4,""060070031003"":4,""060730054002"":4,""060730101071"":4,""060730100053"":4,""060730176011"":4,""040131125101"":4,""060730170422"":4,""060730091072"":4,""060730085041"":4,""060730208092"":4,""040190043221"":4,""060730031073"":4,""060730032093"":4,""060730083542"":4,""060650435072"":4,""060730101104"":4,""060650419061"":4,""060730068021"":4,""060730203061"":4,""060730133102"":4,""060730133101"":4,""060730068022"":4,""060730068011"":4,""060730068023"":4,""060730164025"":4,""060650427381"":4,""060730091011"":4,""060730141021"":4,""060730100012"":4}","{""060375438023"":10,""060730085111"":6,""060070031003"":4,""060730082001"":4,""060730089014"":4,""060730154044"":4,""060730100121"":4,""060730083461"":4,""060730173042"":4,""060730157013"":4,""060730165031"":4,""060730053003"":4,""060730133101"":4,""490490101131"":4,""060730154043"":4,""060730214001"":4,""060730204011"":4,""060730032084"":4,""060730100142"":4,""060730076005"":4,""060730100151"":4,""060650427381"":4,""060710100171"":4,""060730095111"":4,""060730170301"":4,""530330265001"":4,""060730043001"":4,""060730133102"":4,""060730166093"":4,""060650427331"":4,""060730197023"":4,""060730068011"":4,""060730068023"":4,""060730133141"":4,""060290054015"":4,""320030036211"":4,""060730117002"":4,""060730206023"":4,""060730170422"":4,""060730159022"":4,""060730074005"":4,""060730065001"":4,""060730032093"":4,""060730060001"":4,""060650446052"":4,""060730083542"":4,""060730025013"":4,""060710005043"":4,""060730101071"":4}",JANITORIAL SERVICES,SPORTS ARENA BLVD,32.75364931,-117.211393,"{'06073005600': 8, '06073020602': 7, '06073008344': 6, '53053071304': 6, '06073021500': 5, '06073008354': 4, '06007003100': 4, '06073005400': 4, '06073010107': 4, '06073010005': 4, '06073017601': 4, '04013112510': 4, '06073017042': 4, '06073009107': 4, '06073008504': 4, '06073020809': 4, '04019004322': 4, '06073003107': 4, '06073003209': 4, '06065043507': 4, '06073010110': 4, '06065041906': 4, '06073006802': 4, '06073020306': 4, '06073013310': 4, '06073006801': 4, '06073016402': 4, '06065042738': 4, '06073009101': 4, '06073014102': 4, '06073010001': 4}",0.9999406942815984
VISHIONS SDSU,92115,60730027021.0,"{""060730083474"":4,""060730028034"":4,""060730033041"":4}","{""060730028034"":4}",TOBACCO STORES,EL CAJON BLVD,32.758731,-117.0726722,"{'06073008347': 4, '06073002803': 4, '06073003304': 4}",0.7076369803638571
VISIGHT,92111,60730085111.0,"{""060730085075"":4}",{},NONSTORE RETAILERS,RONSON RD,32.82914982,-117.1472695,{'06073008507': 4},0.1569591917272971
VISTA HILL PARENTCARE CENTRAL FAMILY RECOVERY CTR,92113,60730036021.0,"{""060730033053"":4}","{""060730100132"":4}",BUSINESS TAX EXEMPT - NON PROFIT,ALPHA ST,32.6918399,-117.1053823,{'06073003305': 4},0.46856913177519105
VISTA PRIME MANAGEMENT LLC,92111,60730085111.0,"{""060730170301"":4,""060730185072"":4}",{},ACTIVITIES RELATED TO REAL ESTATE,CONVOY CT,32.83449458,-117.1514907,"{'06073017030': 4, '06073018507': 4}",0.28360808110203417
VITREUM,92101,60730058001.0,"{""060730159024"":4}",{},"GIFT, NOVELTY & SOUVENIR STORES",W FIR ST,32.72457386,-117.167876,{'06073015902': 4},0.34809477637772096
VITUS PROSTATE CENTER SAN DIEGO,92122,60730083391.0,"{""060730028011"":4,""060730076003"":4,""060730083241"":4,""060730170321"":4,""060730200293"":4,""060730085043"":4}","{""060730083391"":5,""060730176042"":4,""060730083241"":4,""060730170321"":4,""060730083531"":4}",ALL OTH MISC AMBULATORY HEALTH CARE SERVICES,LA JOLLA VILLAGE DR,32.8747002,-117.2065197,"{'06073002801': 4, '06073007600': 4, '06073008324': 4, '06073017032': 4, '06073020029': 4, '06073008504': 4}",0.7942684076903419
VIVIAN A ROWE  MFT,92037,60730082003.0,"{""060730083242"":4}","{""060730083242"":6,""060730173043"":4}",OFFICES OF OTHER MENTAL HEALTH PRACTITIONERS,HERSCHEL AVE,32.84438652,-117.2725056,{'06073008324': 4},0.1134242829157408
VIVO TRIBE LLC,92108,60730087022.0,"{""060730153021"":4,""060730071001"":4}",{},OTHER MISCELLANEOUS DURABLE GOODS WHSLE,FRAZEE RD,32.77355429,-117.15850159999998,"{'06073015302': 4, '06073007100': 4}",0.3757605548909199
VLN WATER HEATERS,92129,60730170182.0,"{""060730170362"":7,""060730170421"":4}","{""060730133141"":4,""060730170421"":4,""060730170182"":4}","PLUMBING, HEATING & AC CONTRACTOR",AZUAGA ST,32.96153251,-117.103009,"{'06073017036': 7, '06073017042': 4}",0.17875215035448078
VNET PROFESSIONALS INC,92130,60730083291.0,"{""060730083301"":5,""060730170291"":4,""060730083241"":4,""060730083273"":4,""060730083272"":4,""060730083293"":4}","{""060730083301"":5,""060730083273"":4,""060730083332"":4,""060730135061"":4}",CONSULTING SERVICES,DEL MAR HEIGHTS RD,32.95495564,-117.2310454,"{'06073008330': 5, '06073017029': 4, '06073008324': 4, '06073008327': 4, '06073008329': 4}",0.4752514386570246
VOGO INC,92115,60730028012.0,"{""060375745002"":4,""060730171091"":4,""060310006021"":4}",{},FULL-SERVICE RESTAURANTS,COLLEGE AVE,32.77119057,-117.0700023,"{'06037574500': 4, '06073017109': 4, '06031000602': 4}",0.12647582118523049
VOICE AND VIDEO SALES,92111,60730085111.0,"{""060730020022"":5,""060730170484"":4,""060730085021"":4,""060730083332"":4}","{""060730085111"":4}",ALL OTHER MISCELLANEOUS STORE RETAILERS,RUFFNER ST,32.83101826,-117.1588517,"{'06073002002': 5, '06073017048': 4, '06073008502': 4, '06073008333': 4}",0.6806231774452998
VOLCANO CORPORATION,92130,60730083292.0,"{""060730083111"":4,""060730166071"":4}","{""060730083661"":4,""060730083272"":4,""060730083511"":4,""060730176032"":4,""060730029021"":4,""060730083331"":4,""060730083391"":4,""060730083111"":4,""060730083292"":4}",OFFICE ADMINISTRATIVE SERVICES,VALLEY CENTRE DR,32.93768834,-117.234468,"{'06073008311': 4, '06073016607': 4}",0.2629057942371697
VOLVER VOLVER MEXICAN FOOD,92108,60730087022.0,"{""060730097043"":4}","{""060730091072"":5,""060730096021"":4}",LIMITED-SERVICE EATING PLACES,MISSION CENTER RD,32.77573494,-117.1540578,{'06073009704': 4},0.19338070903344
VORROW,92111,60730085111.0,"{""060730095061"":6,""060730166061"":4,""060730139082"":4}","{""060730133021"":4,""060730134091"":4,""060730173042"":4,""060730041004"":4,""060730085111"":4,""060730166061"":4}",ALL OTH NONDEPOSITORY CREDIT INTERMEDIATION,BALBOA AVE,32.82179362,-117.15840159999998,"{'06073009506': 6, '06073016606': 4, '06073013908': 4}",0.5504187940612124
VU MUTH,92123,60730092011.0,"{""060730093014"":4}",{},OTHER RESIDENTIAL CARE FACILITIES,AERO DR,32.80959633,-117.1436329,{'06073009301': 4},0.18534670485244054
VYVY NAIL SUPPLIES AND SALON,92105,60730027082.0,"{""060730159011"":7,""060730148042"":5,""060730023012"":4,""060730025021"":4,""060730027112"":4,""060730166072"":4,""060730027051"":4,""060730027023"":4,""060730027101"":4,""060855120361"":4,""060730088001"":4,""060730133131"":4,""060730027123"":4}","{""060730139031"":6,""060730038001"":5,""060730167012"":5,""060730159011"":4,""060730145003"":4,""060730156012"":4,""060730134143"":4,""060730170561"":4,""060730150002"":4,""060730033011"":4,""060730148042"":4,""060730147003"":4,""060730100142"":4,""060250102001"":4,""060730083501"":4,""060730110001"":4,""060730215001"":4,""060730133131"":4}",BEAUTY SALONS,UNIVERSITY AVE,32.74899598,-117.0801884,"{'06073015901': 7, '06073014804': 5, '06073002301': 4, '06073002502': 4, '06073002711': 4, '06073016607': 4, '06073002705': 4, '06073002702': 4, '06073002710': 4, '06085512036': 4, '06073008800': 4, '06073013313': 4, '06073002712': 4}",0.991287417426326
W R HARDIE JR DDS MS INC,92128,60730170141.0,"{""060730170142"":4}",{},OFFICES OF DENTISTS,BERNARDO CENTER DR,33.01854175,-117.0755013,{'06073017014': 4},0.06417090512945989
WABA GRILL SAN DIEGO CLAIREMONT MESA,92123,60730085111.0,"{""060730031153"":5,""060730095053"":4,""060730021001"":4}","{""060730095103"":6,""060730101074"":6,""060730026011"":4,""060730148042"":4,""060730198063"":4}",LIMITED-SERVICE EATING PLACES,CLAIREMONT MESA BLVD,32.83138065,-117.1277358,"{'06073003115': 5, '06073009505': 4, '06073002100': 4}",0.5826121816225589
WABA GRILL SAN DIEGO MIRA MESA,92121,60730083502.0,"{""060730204011"":4}","{""060730083502"":5,""060730083431"":4,""060730083504"":4}",LIMITED-SERVICE EATING PLACES,MIRA MESA BLVD,32.90717655,-117.173224,{'06073020401': 4},0.12604716543855676
WAKELAND HOUSING AND DEVELOPMENT CORPORATION,92101,60730054002.0,"{""060730058001"":4,""060730148042"":4,""060730009005"":4}","{""060730058001"":4,""060730054002"":4}",BUSINESS TAX EXEMPT - NON PROFIT,COLUMBIA ST,32.71810056,-117.1674502,"{'06073005800': 4, '06073014804': 4, '06073000900': 4}",0.6646730014417284
WALLYS INVESTMENTS LLC,92154,60730101032.0,"{""060730101104"":6,""060730101032"":5,""060730101042"":4,""060730121022"":4,""060730104021"":4,""060730102001"":4,""060730100093"":4,""060730101102"":4,""060730102003"":4,""060730101121"":4,""060730101041"":4,""060730101031"":4,""060730149021"":4,""060730131022"":4,""060730032042"":4,""060730101033"":4,""060730101103"":4,""060730101101"":4}","{""060730104023"":6,""060730104021"":5,""060730100051"":5,""060730104011"":4,""060730100012"":4,""060730101104"":4,""060650432563"":4,""060730101101"":4,""060730101102"":4,""060730131022"":4,""060730101032"":4,""060730102003"":4,""060730101033"":4,""060730133131"":4,""060730085111"":4,""060730101042"":4,""060730101103"":4,""060730101121"":4,""060730101041"":4,""060730100091"":4}",LESSORS OF OTHER REAL ESTATE PROPERTY,CORONADO AVE,32.577889899999995,-117.0933468,"{'06073010110': 6, '06073010103': 5, '06073010104': 4, '06073012102': 4, '06073010402': 4, '06073010200': 4, '06073010009': 4, '06073010112': 4, '06073014902': 4, '06073013102': 4, '06073003204': 4}",0.999349862987668
WALTER E PEREZ PEREGRINO,92110,60730065001.0,"{""060730056001"":8,""060730206023"":7,""060730083441"":6,""530530713042"":6,""060730215001"":5,""060730083541"":4,""060070031003"":4,""060730054002"":4,""060730101071"":4,""060730100053"":4,""060730176011"":4,""040131125101"":4,""060730170422"":4,""060730091072"":4,""060730085041"":4,""060730208092"":4,""040190043221"":4,""060730031073"":4,""060730032093"":4,""060730083542"":4,""060650435072"":4,""060730101104"":4,""060650419061"":4,""060730068021"":4,""060730203061"":4,""060730133102"":4,""060730133101"":4,""060730068022"":4,""060730068011"":4,""060730068023"":4,""060730164025"":4,""060650427381"":4,""060730091011"":4,""060730141021"":4,""060730100012"":4}","{""060375438023"":10,""060730085111"":6,""060070031003"":4,""060730082001"":4,""060730089014"":4,""060730154044"":4,""060730100121"":4,""060730083461"":4,""060730173042"":4,""060730157013"":4,""060730165031"":4,""060730053003"":4,""060730133101"":4,""490490101131"":4,""060730154043"":4,""060730214001"":4,""060730204011"":4,""060730032084"":4,""060730100142"":4,""060730076005"":4,""060730100151"":4,""060650427381"":4,""060710100171"":4,""060730095111"":4,""060730170301"":4,""530330265001"":4,""060730043001"":4,""060730133102"":4,""060730166093"":4,""060650427331"":4,""060730197023"":4,""060730068011"":4,""060730068023"":4,""060730133141"":4,""060290054015"":4,""320030036211"":4,""060730117002"":4,""060730206023"":4,""060730170422"":4,""060730159022"":4,""060730074005"":4,""060730065001"":4,""060730032093"":4,""060730060001"":4,""060650446052"":4,""060730083542"":4,""060730025013"":4,""060710005043"":4,""060730101071"":4}",SWAP MEET VENDOR,SPORTS ARENA BLVD,32.75364931,-117.211393,"{'06073005600': 8, '06073020602': 7, '06073008344': 6, '53053071304': 6, '06073021500': 5, '06073008354': 4, '06007003100': 4, '06073005400': 4, '06073010107': 4, '06073010005': 4, '06073017601': 4, '04013112510': 4, '06073017042': 4, '06073009107': 4, '06073008504': 4, '06073020809': 4, '04019004322': 4, '06073003107': 4, '06073003209': 4, '06065043507': 4, '06073010110': 4, '06065041906': 4, '06073006802': 4, '06073020306': 4, '06073013310': 4, '06073006801': 4, '06073016402': 4, '06065042738': 4, '06073009101': 4, '06073014102': 4, '06073010001': 4}",0.9999406942815984
