,safegraph_place_id,location_name,street_address,city,region,postal_code,iso_country_code,safegraph_brand_ids,brands,date_range_start,date_range_end,visits_by_each_hour,poi_cbg,visitor_home_cbgs,visitor_daytime_cbgs,visitor_country_of_origin,distance_from_home,median_dwell,bucketed_dwell_times,related_same_day_brand,related_same_week_brand,first_two_digits,string_cbg
54,sg:29b00bcd6de74923b03f13af096d2404,Cavin Elizabeth Photography,2705 W Canyon Ave,San Diego,CA,92123,US,,,2020-09-14T00:00:00-07:00,2020-09-21T00:00:00-07:00,"[0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0]",60730093064,"{""060730004001"":4,""060730085075"":4}","{""060730085111"":4,""060730087011"":4,""060730092022"":4,""060730085075"":4,""060590875033"":4}","{""US"":17}",5182,34,"{""<5"":0,""5-20"":15,""21-60"":7,""61-240"":9,"">240"":4}",{},"{""Costco Wholesale Corp."":8,""Street Corner"":7,""Chuze Fitness"":7,""24 Hour Fitness"":7,""Edward Jones"":7,""Jersey Mike's"":7,""Costco Gasoline"":6,""Simon mall"":6,""Chevron"":5}",60,60730093064
55,sg:2f10b05fcc624dd8bbd63157276d9577,AutoZone,3717 Rosecrans St,San Diego,CA,92110,US,SG_BRAND_87681bc51c663efbbf7272e0f1262e9b,AutoZone,2020-09-14T00:00:00-07:00,2020-09-21T00:00:00-07:00,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",60730065001,{},"{""060730220001"":4}","{""US"":6}",,7,"{""<5"":0,""5-20"":1,""21-60"":0,""61-240"":0,"">240"":0}",{},{},60,60730065001
56,sg:409622645e844c11af349514c76cbb10,Roma Italian Deli,2820 Historic Decatur Rd,San Diego,CA,92106,US,,,2020-09-14T00:00:00-07:00,2020-09-21T00:00:00-07:00,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0]",60730214001,{},"{""530610413011"":4}","{""US"":7}",127786,19,"{""<5"":0,""5-20"":4,""21-60"":2,""61-240"":1,"">240"":0}","{""Macy's"":50,""CVS"":49,""McDonald's"":47}","{""99 Cents Only Stores"":28,""Jack in the Box"":28,""Circle K"":28,""Target"":25,""McDonald's"":20,""Walmart"":15,""Primos"":14,""San Diego Style Sombrero Mexican Food"":14,""Tender Greens"":14,""Beck's"":14,""Great Wolf Lodge"":14,""Urban Outfitters"":14,""GoWireless"":14,""Westin Hotels & Resorts"":14,""Orange Julius"":14,""CarMax"":14,""MGM Resorts"":14,""F45 Training"":14,""Auntie Anne's"":14,""Macy's"":14}",60,60730214001
57,sg:49195e7e60e24bb29a3017b774d7b7c9,SoCal Car Audio,322 N El Camino Real Ste F,Encinitas,CA,92024,US,,,2020-09-14T00:00:00-07:00,2020-09-21T00:00:00-07:00,"[0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0]",60730176042,"{""060730198063"":4,""060730178082"":4}","{""060730176041"":4}",{},5936,9,"{""<5"":0,""5-20"":5,""21-60"":2,""61-240"":0,"">240"":0}","{""Porters"":100,""Sign-A-Rama"":100,""Peet's Coffee and Tea"":100,""GolfTec"":100,""Mattress Firm"":100,""Dick's Sporting Goods"":100,""Starbucks"":98}","{""Starbucks"":46,""Urban Plates"":33,""Honda"":33,""Jack in the Box"":33,""Costco Wholesale Corp."":31,""The Home Depot"":30,""Chick-fil-A"":30,""Walmart"":20,""Panini Kabob Grill"":17,""Ortho Mattress"":17,""Burger Lounge"":17,""King's Fish House"":17,""Porters"":17,""2nd Wind Exercise Equipment"":17,""Sign-A-Rama"":17,""The Old Spaghetti Factory"":17,""Islands Restaurants"":17,""Smart Center"":17,""See's Candies"":17,""Porsche"":17}",60,60730176042
58,sg:4b3a1e5d4c2e41238381f4ed0d516aaf,Mike's Bagels,3529 Cannon Rd Ste 2D,Oceanside,CA,92056,US,,,2020-09-14T00:00:00-07:00,2020-09-21T00:00:00-07:00,"[0,0,0,0,0,0,2,2,1,1,1,0,1,2,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,2,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0]",60730198091,"{""060730198082"":7,""060730186101"":4,""060730198092"":4,""060730186093"":4,""060730199051"":4,""060730199021"":4,""060730198091"":4,""060730178112"":4,""060730202081"":4,""060730197011"":4}","{""060730198082"":6,""060730200131"":4,""060730185142"":4,""060730186093"":4,""060730199043"":4,""060730200291"":4,""060730198061"":4,""060730193024"":4}","{""US"":42}",4510,10,"{""<5"":3,""5-20"":33,""21-60"":11,""61-240"":4,"">240"":7}","{""Jack in the Box"":16,""Taco Bell"":13,""Solstice Sunglasses"":9,""CrossFit"":8,""Shell Oil"":7,""McDonald's"":5}","{""Starbucks"":21,""McDonald's"":16,""Costco Wholesale Corp."":14,""EoS Fitness"":14,""Target"":12,""CVS"":9,""Jack in the Box"":8,""Simon mall"":8,""Circle K"":8,""Chevron"":7,""Swami's Cafe"":7,""1-800-Flowers"":7,""El Pollo Loco"":7,""Sears Home Services"":7,""ARCO"":6,""Subway"":6,""Ross Stores"":6,""Chick-fil-A"":6,""7-Eleven"":6,""Shell Oil"":5}",60,60730198091
59,sg:60bb69d0f63444f6a3519471abb555a0,Hansen Surfboards,1105 S Coast Highway 101,Encinitas,CA,92024,US,,,2020-09-14T00:00:00-07:00,2020-09-21T00:00:00-07:00,"[0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0]",60730175012,"{""060730200131"":6,""060730171081"":5,""060730185191"":4,""131210092003"":4,""060730021001"":4,""060816128002"":4}","{""060730171103"":4}","{""US"":16}",19038,10,"{""<5"":1,""5-20"":15,""21-60"":0,""61-240"":1,"">240"":0}","{""Play It Again Sports"":50,""Target"":49}","{""Starbucks"":25,""Handel's Home Made Ice Cream"":12,""Vons"":12,""Jack in the Box"":11,""United States Postal Service (USPS)"":11,""Wendy's"":9,""Target"":8,""JW Tumbles"":6,""King's Fish House"":6,""Flower Child"":6,""The Broken Yolk Cafe"":6,""Kahoots Pet Products"":6,""Pick Up Stix"":6,""Pinkberry"":6,""Yesway Convience"":6,""CAVA"":6,""Minuteman Press"":6,""EoS Fitness"":6,""FASTSIGNS"":6,""lululemon athletica"":6}",60,60730175012
60,sg:610a0be49b1f44a5903c22fc75dd3e6e,Pho Ban Mai,8991 Mira Mesa Blvd,San Diego,CA,92126,US,,,2020-09-14T00:00:00-07:00,2020-09-21T00:00:00-07:00,"[0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,1,1,0,1,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,1,0,1,1,0,0,0,0,0]",60730083582,"{""060730083461"":4,""060730170201"":4,""060730083483"":4,""060730083501"":4,""060730083533"":4}","{""060730083501"":6,""060730201061"":4,""060730083483"":4,""060730170303"":4,""060730170502"":4,""060730083472"":4}","{""US"":40}",5588,23.5,"{""<5"":2,""5-20"":16,""21-60"":19,""61-240"":6,"">240"":1}","{""Claim Jumper Restaurants"":25,""CrossFit"":20,""The Home Depot"":19,""Panera Bread"":7}","{""Target"":13,""Starbucks"":13,""Jack in the Box"":12,""Costco Wholesale Corp."":10,""Marshalls"":9,""Petco"":9,""Costco Gasoline"":9,""Domino's Pizza"":9,""85 Degrees C Bakery Cafe"":7,""Vons"":7,""Westfield"":7,""In-N-Out Burger"":7,""Rite Aid"":7,""ARCO"":7,""CrossFit"":7,""GameStop"":6,""Shell Oil"":6,""McDonald's"":6}",60,60730083582
61,sg:6ad125f0c4754dc2a434ad7bdffe265b,Subway,640 Dennery Rd Suite 102 Palm Promenade S/C,San Diego,CA,92154,US,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,Subway,2020-09-14T00:00:00-07:00,2020-09-21T00:00:00-07:00,"[0,0,0,0,1,1,0,0,1,0,4,2,1,0,2,5,1,2,2,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,3,1,2,3,2,2,1,2,1,2,0,0,0,0,0,0,0,1,0,0,1,3,0,0,2,2,2,2,2,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,2,1,2,0,0,3,4,2,2,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,4,1,1,2,2,1,1,5,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,5,2,0,2,2,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,2,0,1,1,1,2,1,0,0,0,0,0,0]",60730100142,"{""060730100142"":17,""060730133114"":8,""060730100041"":6,""060730100151"":5,""060730100054"":4,""060730100122"":4,""060730100112"":4,""060730124012"":4,""060590423262"":4,""060730100033"":4,""060730032022"":4,""060730032083"":4,""060730100053"":4,""060730145003"":4,""060730133081"":4,""060730134182"":4,""060730100032"":4,""060730100132"":4,""320310035081"":4,""060730100034"":4,""060730101042"":4,""060730082003"":4,""060730134151"":4,""060730101091"":4,""060730168091"":4}","{""060730100142"":17,""060730100151"":7,""060730100111"":4,""060730014003"":4,""060730083032"":4,""320030067001"":4,""060730100011"":4,""060730133131"":4,""060730101102"":4,""040131167321"":4,""060730101112"":4,""060730100054"":4,""060730124012"":4,""060730100053"":4,""060730100041"":4,""060730100033"":4,""060730101061"":4,""060730032082"":4,""060730032083"":4}","{""US"":93,""MX"":24}",4636,11,"{""<5"":5,""5-20"":92,""21-60"":30,""61-240"":9,"">240"":4}","{""Carl's Jr."":17,""Kaiser Permanente"":13,""McDonald's"":9,""Jack in the Box"":9,""Westfield"":9,""AutoZone"":8,""7-Eleven"":8,""Walmart"":7,""99 Ranch Market"":6,""IMAX"":5,""Costco Gasoline"":5}","{""Walmart"":23,""ARCO"":16,""Starbucks"":15,""McDonald's"":15,""7-Eleven"":14,""Costco Wholesale Corp."":12,""Jack in the Box"":10,""Chevron Extra Mile"":10,""Carl's Jr."":9,""AutoZone"":9,""Smart & Final"":9,""Vons"":9,""Westfield"":9,""Chevron"":8,""Simon mall"":8,""Kaiser Permanente"":7,""The Home Depot"":7,""Ross Stores"":6,""Taco Bell"":6,""In-N-Out Burger"":5}",60,60730100142
62,sg:7e5bcef6f1a94c128f26b94ad9ca4a0d,Mildred Macpherson Park,1045 N Vulcan Ave,Encinitas,CA,92024,US,,,2020-09-14T00:00:00-07:00,2020-09-21T00:00:00-07:00,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0]",60730175013,"{""060730198031"":4,""060730083581"":4}","{""060730200162"":4,""060730170211"":4}","{""US"":5}",12086,39,"{""<5"":2,""5-20"":2,""21-60"":4,""61-240"":5,"">240"":0}","{""Taco Bell"":49}","{""Starbucks"":21,""Kahoots Pet Products"":12,""The Bar Method"":12,""Northgate GonzÃ¡lez Markets"":12,""Yogurtland"":12,""Gap"":12,""CycleBar"":12,""24 Hour Fitness"":12,""Food 4 Less"":12,""SpringHill Suites by Marriott"":12,""Vons"":12,""Chevron Extra Mile"":12,""Firestone Complete Auto Care"":12,""Jersey Mike's"":12,""Ford Motor Company"":12,""Baskin Robbins"":12,""Five Below"":12,""Michaels Stores"":12,""CrossFit"":12,""Domino's Pizza"":12}",60,60730175013
63,sg:81cc6002102a47d5bfbab12ecdecd007,Rios Baseball Park,Rios Baseball Park,Alpine,CA,92021,US,,,2020-09-14T00:00:00-07:00,2020-09-21T00:00:00-07:00,"[0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,2,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0]",60730168021,"{""060730208112"":4,""060730168073"":4,""060730164021"":4}","{""060730212061"":4}","{""US"":12}",10010,14,"{""<5"":1,""5-20"":12,""21-60"":2,""61-240"":3,"">240"":1}","{""Menchie's"":20,""Goodwill Industries"":20}","{""7-Eleven"":32,""Starbucks"":29,""ARCO"":25,""Krispy Kreme Doughnuts"":17,""Sprouts Farmers Market"":17,""Harbor Freight Tools"":16,""Jack in the Box"":16,""Mobil"":16,""Subway"":14,""The Home Depot"":14,""Boudin Bakery"":8,""The Baked Bear"":8,""Radiator"":8,""Chuze Fitness"":8,""U.S. Bank"":8,""Menchie's"":8,""Allstate Insurance"":8,""Club Pilates"":8,""Select Specialty Hospital"":8,""Cold Stone Creamery"":8}",60,60730168021
64,sg:945186af3b484eeea2e0c9a3a7ab2d14,Spring Street,8745 Broadway,La Mesa,CA,91941,US,,,2020-09-14T00:00:00-07:00,2020-09-21T00:00:00-07:00,"[0,0,0,0,0,0,1,1,0,1,0,3,2,0,1,1,0,2,2,0,0,0,1,0,0,0,1,0,1,0,0,3,0,0,1,1,1,0,2,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,2,1,0,2,3,1,0,2,1,1,1,0,0,0,0,0,2,0,0,0,1,0,2,1,1,0,3,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,1,0,1,2,0,1,1,0,0,2,0,1,0,1,1,1,1,4,2,3,1,3,6,2,4,2,2,2,1,2,2,2,0,0,0,0,0,0,0,1,0,0,2,2,1,5,7,0,1,1,0,1,0,0,1,0,0,1]",60730138011,"{""060730138011"":4,""060730031051"":4,""060730167022"":4,""060377031004"":4,""060730138013"":4,""060730138012"":4,""060730116011"":4,""060730149012"":4,""060730134101"":4,""060730139081"":4,""060730039022"":4,""060730031032"":4,""060730137023"":4,""060730100132"":4}","{""060730134101"":7,""060730113001"":5,""060730136061"":4,""060730148032"":4,""060730145002"":4,""060730083052"":4,""060730157013"":4,""060730139081"":4,""060730136053"":4,""060730138011"":4,""060730023022"":4,""060730138013"":4,""060730137011"":4,""060730176041"":4,""060730137023"":4,""060730138022"":4}","{""US"":78}",5603,42,"{""<5"":3,""5-20"":45,""21-60"":35,""61-240"":40,"">240"":16}","{""IHOP"":81,""McDonald's"":11,""O'Reilly Auto Parts"":10,""Godfather's Pizza"":9,""Sears Home Services"":9,""The Home Depot"":9,""Jack in the Box"":9,""Ross Stores"":9,""Hobby Lobby Stores"":9,""Chevron"":8,""United Pacific"":7,""CrossFit"":7,""Wendy's"":6,""Red Robin Gourmet Burgers"":6,""Hallmark Cards"":6,""76"":6,""Little Caesars"":6,""CVS"":5,""Target"":5}","{""IHOP"":67,""Starbucks"":23,""ARCO"":21,""Jack in the Box"":20,""Walmart"":16,""Costco Wholesale Corp."":15,""7-Eleven"":15,""Costco Gasoline"":13,""Subway"":11,""Wendy's"":10,""Carl's Jr."":10,""Shell Oil"":10,""Little Caesars"":8,""Westfield"":8,""Dollar Tree"":8,""CVS"":7,""Food 4 Less"":7,""Target"":6,""The Home Depot"":6,""McDonald's"":6}",60,60730138011
65,sg:9a9849b924274b7395e6ac093fe729f5,North American Van Lines,849 Grand Ave Ste F,San Marcos,CA,92078,US,,,2020-09-14T00:00:00-07:00,2020-09-21T00:00:00-07:00,"[0,0,0,0,0,1,0,0,0,2,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,1,0,1,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,1,1,0,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0]",60730200291,"{""060730197023"":6,""060730198063"":4,""060730171101"":4}","{""060730195032"":4,""060730202061"":4,""060730201033"":4,""060650433102"":4,""060730200243"":4,""490490001022"":4,""060730203062"":4,""060730201061"":4}","{""US"":26}",9500,22,"{""<5"":0,""5-20"":23,""21-60"":10,""61-240"":9,"">240"":6}","{""El Pollo Loco"":17}","{""Costco Wholesale Corp."":31,""Costco Gasoline"":29,""The Home Depot"":22,""Starbucks"":16,""Jersey Mike's"":12,""ARCO"":12,""7-Eleven"":11,""Chevron"":11,""Taco Bell"":10,""PoolCorp"":8,""Stater Bros. Markets"":8,""O'Reilly Auto Parts"":8,""Simon mall"":7,""Walmart"":7,""Burger King"":6,""Dollar Tree"":6,""Subway"":5,""Chick-fil-A"":5}",60,60730200291
66,sg:a982bb15042b4570a4e795c6fc13caa9,Challenge Center,5540 Lake Pkwy,La Mesa,CA,91942,US,,,2020-09-14T00:00:00-07:00,2020-09-21T00:00:00-07:00,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",60730148043,{},{},{},,47,"{""<5"":0,""5-20"":0,""21-60"":1,""61-240"":0,"">240"":0}",{},{},60,60730148043
67,sg:bc9d26c4e5fe48c9b105ca11d615b5bf,Loma Verde State Preschool,1450 Loma Ln,Chula Vista,CA,91911,US,,,2020-09-14T00:00:00-07:00,2020-09-21T00:00:00-07:00,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",60730133072,{},{},"{""US"":4}",,273,"{""<5"":0,""5-20"":1,""21-60"":0,""61-240"":1,"">240"":3}",{},{},60,60730133072
68,sg:d1163a23bfb74ae4a3927476e44414b5,Lakeside Community Church of the Nazarene,9573 Los Coches Rd,Lakeside,CA,92040,US,,,2020-09-14T00:00:00-07:00,2020-09-21T00:00:00-07:00,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0]",60730168101,"{""060730166062"":4,""060730168112"":4}","{""060730136062"":4,""060730168101"":4}","{""US"":8}",7825,49,"{""<5"":0,""5-20"":3,""21-60"":3,""61-240"":4,"">240"":0}",{},"{""Jersey Mike's"":33,""Taco Bell"":31,""Starbucks"":29,""Brigatine Seafood and Oyster Bar"":22,""Jamba"":22,""Denny's"":22,""ARCO"":22,""Jack in the Box"":22,""7-Eleven"":21,""Walmart"":20,""Phil's BBQ"":11,""Grocery Outlet"":11,""Watermill Express"":11,""Sprouts Farmers Market"":11,""99 Cents Only Stores"":11,""Bed Bath & Beyond"":11,""76"":11,""Rite Aid"":11,""Costco Gasoline"":11,""Planet Fitness"":10}",60,60730168101
69,sg:dffc1c3ff66b4dd6bc968c3bf317e504,Starbucks,4725 Clairemont Dr,San Diego,CA,92117,US,SG_BRAND_f116acfe9147494063e58da666d1d57e,Starbucks,2020-09-14T00:00:00-07:00,2020-09-21T00:00:00-07:00,"[0,0,0,0,0,0,0,1,1,2,0,0,1,1,0,3,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,2,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,2,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,2,1,2,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,0,2,0,0,0,0,0,0]",60730085025,"{""060730091013"":5,""060730144001"":4,""060730091022"":4,""060730085033"":4,""060730085031"":4,""060730085034"":4,""060730156011"":4,""060379102022"":4,""060730085011"":4,""060730100112"":4,""060730085052"":4,""060730085023"":4,""060730074006"":4}","{""060730083391"":5,""060730085033"":5,""060730085025"":4,""060730085041"":4,""060730085043"":4,""060730085111"":4,""060730074006"":4,""060730085063"":4,""060730085031"":4,""060730079034"":4,""060730139081"":4,""060730085052"":4,""060730085011"":4}","{""US"":61}",2189,13,"{""<5"":3,""5-20"":38,""21-60"":27,""61-240"":2,"">240"":0}","{""Westfield"":14,""99 Cents Only Stores"":14,""Carl's Jr."":14,""7-Eleven"":14,""Arby's"":10,""The Flame Broiler"":9,""CrossFit"":8,""Subway"":7,""McDonald's"":5}","{""Costco Wholesale Corp."":21,""Jack in the Box"":18,""Vons"":14,""Jamba"":14,""CVS"":13,""McDonald's"":13,""ARCO"":9,""7-Eleven"":8,""IHOP"":7,""Target"":7,""Simon mall"":7,""Union Bank"":6,""United Pacific"":6,""Food 4 Less"":6,""Burlington"":6,""In-N-Out Burger"":6,""Costco Gasoline"":6,""Shell Oil"":6,""Ross Stores"":5,""T.J. Maxx"":5}",60,60730085025
